"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein","(SH)",7,4.05,4.96600972222222,0,0.8
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt","(ST)",6.2,4.6,2.73246805555556,0,1.9
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz","(RP)",5.5,6.9,3.45697361111111,0,3.2
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz","(RP)",6.4,7.8,5.0521,0,3.3
"Meppen","Niedersachsen","Meppen, Niedersachsen","(NI)",5.5,-1.65,4.67099583333333,0,0.3
"Wittenberge","Brandenburg","Wittenberge, Brandenburg","(BB)",6.3,4.15,2.93734305555556,0,2.2
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg","(BB)",6.4,4.25,3.53034583333333,0,2.4
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz","(RP)",5.4,1.65,0,0,2.2
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein","(SH)",6.4,2.95,3.58346388888889,0,1.1
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen","(NI)",6.5,4.2,5.67806388888889,0,2.7
"Tossens","Niedersachsen","Tossens, Niedersachsen","(NI)",6.6,4.15,5.49420694444444,0,2.8
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen","(NI)",6.8,3.65,5.14416944444444,1,2
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein","(SH)",7.1,3.45,4.96345972222222,1,0.5
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern","(MV)",6.3,2.15,3.58947083333333,0,1.4
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern","(MV)",6.2,2.15,3.62961111111111,0,1.9
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern","(MV)",6.2,1.8,3.64290277777778,0,2.6
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern","(MV)",6.4,2.55,3.66277638888889,0,1.5
"Reit im Winkl","Bayern","Reit im Winkl, Bayern","(BY)",6.2,3.75,4.42479305555556,1,8.7
"Oberammergau","Bayern","Oberammergau, Bayern","(BY)",5.7,2.45,4.263675,0,8.2
"Bad Wiessee","Bayern","Bad Wiessee, Bayern","(BY)",6.1,2.75,4.30659444444444,0,8.8
"Lenggries","Bayern","Lenggries, Bayern","(BY)",6,2.9,4.3585875,0,8.7
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern","(BY)",6.1,6.2,3.97277777777778,0,4.1
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg","(BW)",6.1,7,4.09434722222222,0,4.4
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein","(SH)",6.5,2.35,3.45448472222222,0,1
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern","(MV)",6.4,3.6,2.99182777777778,0,1.7
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern","(MV)",6.2,3.6,2.95566111111111,0,2.1
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern","(MV)",6.2,3.5,2.65815694444444,0,1.8
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern","(MV)",6.4,3.75,3.116375,0,1.2
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg","(BW)",6,7.65,4.51237638888889,0,5.4
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg","(BW)",6.4,7.95,5.01592361111111,0,4.3
"Saalfeld","Thüringen","Saalfeld, Thüringen","(TH)",6.1,6.05,2.21179027777778,0,2.1
"Wandlitz","Brandenburg","Wandlitz, Brandenburg","(BB)",6.2,4.05,2.74547361111111,0,1.5
"Ramsau","Bayern","Ramsau, Bayern","(BY)",5.9,4.5,3.50406527777778,0,8.7
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern","(MV)",6.7,2.5,3.53405694444444,1,0.5
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern","(MV)",6.4,2.05,3.56667222222222,0,1.1
